,Fecha,Ejercicio,Mes,Grupo,Tipo,CuentaContable,DescripcionCuenta,ClienteID,ProductoID,Importe
1101,2023-08-04,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-21114
1102,2023-08-04,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-9629
1103,2023-08-05,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-18093
1104,2023-08-05,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-22229
1105,2023-08-05,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6662
1106,2023-08-06,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-28271
1107,2023-08-06,2023,8,6,Gasto,660000,Gastos financieros,0,0,-21092
1108,2023-08-06,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-23632
1109,2023-08-07,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-4787
1110,2023-08-07,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-11979
1111,2023-08-07,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-16094
1112,2023-08-07,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-31015
1113,2023-08-07,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-16993
1114,2023-08-07,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-19603
1115,2023-08-07,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-38415
1116,2023-08-08,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-17853
1117,2023-08-08,2023,8,6,Gasto,660000,Gastos financieros,0,0,-21039
1118,2023-08-08,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-32975
1119,2023-08-08,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-26434
1120,2023-08-08,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-23827
1121,2023-08-08,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-33113
1122,2023-08-09,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-11176
1123,2023-08-09,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-13782
1124,2023-08-09,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-28717
1125,2023-08-09,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-34627
1126,2023-08-09,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-9920
1127,2023-08-10,2023,8,6,Gasto,660000,Gastos financieros,0,0,-24558
1128,2023-08-10,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-5217
1129,2023-08-10,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-22324
1130,2023-08-10,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-30665
1131,2023-08-10,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-19520
1132,2023-08-10,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-13607
1133,2023-08-11,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-13127
1134,2023-08-11,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-31095
1135,2023-08-11,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-32716
1136,2023-08-11,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-14424
1137,2023-08-12,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-20526
1138,2023-08-12,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-10095
1139,2023-08-12,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-26337
1140,2023-08-12,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-21437
1141,2023-08-12,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-1952
1142,2023-08-13,2023,8,6,Gasto,660000,Gastos financieros,0,0,-20738
1143,2023-08-13,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-12777
1144,2023-08-13,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-17003
1145,2023-08-13,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-13790
1146,2023-08-13,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-21165
1147,2023-08-13,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-25060
1148,2023-08-13,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-30017
1149,2023-08-14,2023,8,6,Gasto,660000,Gastos financieros,0,0,-14975
1150,2023-08-14,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-17294
1151,2023-08-14,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-3007
1152,2023-08-14,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-33616
1153,2023-08-14,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-28167
1154,2023-08-15,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-28035
1155,2023-08-15,2023,8,6,Gasto,660000,Gastos financieros,0,0,-14124
1156,2023-08-15,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-29186
1157,2023-08-15,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-17949
1158,2023-08-15,2023,8,6,Gasto,660000,Gastos financieros,0,0,-1515
1159,2023-08-16,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-29198
1160,2023-08-16,2023,8,6,Gasto,660000,Gastos financieros,0,0,-19363
1161,2023-08-16,2023,8,6,Gasto,660000,Gastos financieros,0,0,-6858
1162,2023-08-17,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-13996
1163,2023-08-17,2023,8,6,Gasto,660000,Gastos financieros,0,0,-23616
1164,2023-08-17,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-17119
1165,2023-08-17,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-13660
1166,2023-08-18,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-18812
1167,2023-08-18,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-24142
1168,2023-08-18,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-33380
1169,2023-08-18,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-9274
1170,2023-08-18,2023,8,6,Gasto,660000,Gastos financieros,0,0,-13444
1171,2023-08-18,2023,8,6,Gasto,660000,Gastos financieros,0,0,-11300
1172,2023-08-18,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-31338
1173,2023-08-19,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-19786
1174,2023-08-19,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-8974
1175,2023-08-19,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-4313
1176,2023-08-19,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-23917
1177,2023-08-19,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-32907
1178,2023-08-19,2023,8,6,Gasto,660000,Gastos financieros,0,0,-1598
1179,2023-08-20,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-33760
1180,2023-08-20,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-4219
1181,2023-08-20,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-32859
1182,2023-08-20,2023,8,6,Gasto,660000,Gastos financieros,0,0,-25446
1183,2023-08-20,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-8894
1184,2023-08-20,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-18802
1185,2023-08-21,2023,8,6,Gasto,660000,Gastos financieros,0,0,-13559
1186,2023-08-21,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-5760
1187,2023-08-21,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-11315
1188,2023-08-21,2023,8,6,Gasto,660000,Gastos financieros,0,0,-22056
1189,2023-08-22,2023,8,6,Gasto,660000,Gastos financieros,0,0,-6078
1190,2023-08-22,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-14829
1191,2023-08-22,2023,8,6,Gasto,660000,Gastos financieros,0,0,-8529
1192,2023-08-22,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-25310
1193,2023-08-22,2023,8,6,Gasto,660000,Gastos financieros,0,0,-7126
1194,2023-08-22,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-9804
1195,2023-08-22,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-15324
1196,2023-08-23,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-14147
1197,2023-08-23,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-26806
1198,2023-08-23,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-15528
1199,2023-08-23,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-20726
1200,2023-08-23,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-17889
1201,2023-08-24,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-15803
1202,2023-08-24,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-35207
1203,2023-08-24,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-13239
1204,2023-08-24,2023,8,6,Gasto,660000,Gastos financieros,0,0,-7570
1205,2023-08-24,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-40202
1206,2023-08-24,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-30463
1207,2023-08-25,2023,8,6,Gasto,660000,Gastos financieros,0,0,-10858
1208,2023-08-25,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-19778
1209,2023-08-25,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-35402
1210,2023-08-25,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-16202
1211,2023-08-25,2023,8,6,Gasto,660000,Gastos financieros,0,0,-17750
1212,2023-08-25,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-14166
1213,2023-08-25,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-31931
1214,2023-08-26,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-30077
1215,2023-08-26,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-3556
1216,2023-08-26,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-36288
1217,2023-08-27,2023,8,6,Gasto,660000,Gastos financieros,0,0,-7558
1218,2023-08-27,2023,8,6,Gasto,660000,Gastos financieros,0,0,-11206
1219,2023-08-27,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-12826
1220,2023-08-27,2023,8,6,Gasto,660000,Gastos financieros,0,0,-11931
1221,2023-08-27,2023,8,6,Gasto,660000,Gastos financieros,0,0,-8925
1222,2023-08-28,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-26727
1223,2023-08-28,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6394
1224,2023-08-28,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-37087
1225,2023-08-29,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-19895
1226,2023-08-29,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-23706
1227,2023-08-29,2023,8,6,Gasto,660000,Gastos financieros,0,0,-17918
1228,2023-08-29,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-13020
1229,2023-08-29,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-10934
1230,2023-08-29,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-21779
1231,2023-08-30,2023,8,6,Gasto,660000,Gastos financieros,0,0,-19171
1232,2023-08-30,2023,8,6,Gasto,660000,Gastos financieros,0,0,-13410
1233,2023-08-30,2023,8,6,Gasto,665000,Pérdidas por morosidad,0,0,-24681
1234,2023-08-30,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-5144
1235,2023-08-31,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-6368
1236,2023-08-31,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-12038
1237,2023-08-31,2023,8,6,Gasto,681000,Amortización del inmovilizado material,0,0,-8141
1238,2023-08-31,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-37317
1239,2023-08-31,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-25996
1240,2023-08-31,2023,8,6,Gasto,678000,Gastos extraordinarios,0,0,-26358
1241,2023-08-31,2023,8,6,Gasto,630000,Impuesto sobre beneficios,0,0,-27268
1242,2023-09-01,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-8961
1243,2023-09-01,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-13185
1244,2023-09-01,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-16886
1245,2023-09-01,2023,9,6,Gasto,660000,Gastos financieros,0,0,-13352
1246,2023-09-01,2023,9,6,Gasto,660000,Gastos financieros,0,0,-13218
1247,2023-09-02,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-15574
1248,2023-09-02,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-27736
1249,2023-09-02,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-7154
1250,2023-09-02,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-12704
1251,2023-09-02,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-16595
1252,2023-09-03,2023,9,6,Gasto,660000,Gastos financieros,0,0,-6304
1253,2023-09-03,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-22608
1254,2023-09-03,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-26602
1255,2023-09-04,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-32361
1256,2023-09-04,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-4378
1257,2023-09-04,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-15072
1258,2023-09-04,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-33747
1259,2023-09-04,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-3684
1260,2023-09-04,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-6724
1261,2023-09-04,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-13262
1262,2023-09-05,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-9110
1263,2023-09-05,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-10466
1264,2023-09-05,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-21082
1265,2023-09-05,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-11667
1266,2023-09-06,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-25053
1267,2023-09-06,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-8714
1268,2023-09-06,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-11166
1269,2023-09-06,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-31817
1270,2023-09-06,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-23654
1271,2023-09-06,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-11628
1272,2023-09-06,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-22083
1273,2023-09-07,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-25922
1274,2023-09-07,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-26077
1275,2023-09-07,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-8911
1276,2023-09-07,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-13688
1277,2023-09-08,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-25354
1278,2023-09-08,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-7477
1279,2023-09-08,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-37436
1280,2023-09-08,2023,9,6,Gasto,660000,Gastos financieros,0,0,-7512
1281,2023-09-08,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-25260
1282,2023-09-09,2023,9,6,Gasto,660000,Gastos financieros,0,0,-4090
1283,2023-09-09,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-25360
1284,2023-09-09,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-39736
1285,2023-09-09,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-22320
1286,2023-09-09,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-32043
1287,2023-09-10,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-23113
1288,2023-09-10,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-6939
1289,2023-09-10,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-20126
1290,2023-09-10,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-18363
1291,2023-09-10,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-23944
1292,2023-09-10,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-26627
1293,2023-09-11,2023,9,6,Gasto,660000,Gastos financieros,0,0,-15069
1294,2023-09-11,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-6594
1295,2023-09-11,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-3837
1296,2023-09-11,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-9998
1297,2023-09-11,2023,9,6,Gasto,660000,Gastos financieros,0,0,-6506
1298,2023-09-11,2023,9,6,Gasto,660000,Gastos financieros,0,0,-10045
1299,2023-09-12,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-18207
1300,2023-09-12,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-32898
1301,2023-09-12,2023,9,6,Gasto,660000,Gastos financieros,0,0,-23395
1302,2023-09-13,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-33154
1303,2023-09-13,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-5108
1304,2023-09-13,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-1906
1305,2023-09-13,2023,9,6,Gasto,660000,Gastos financieros,0,0,-16653
1306,2023-09-13,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-22829
1307,2023-09-13,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-7794
1308,2023-09-13,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-3381
1309,2023-09-14,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-36876
1310,2023-09-14,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-20220
1311,2023-09-14,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-28903
1312,2023-09-15,2023,9,6,Gasto,660000,Gastos financieros,0,0,-18712
1313,2023-09-15,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-18758
1314,2023-09-15,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-23534
1315,2023-09-15,2023,9,6,Gasto,660000,Gastos financieros,0,0,-24942
1316,2023-09-15,2023,9,6,Gasto,660000,Gastos financieros,0,0,-22909
1317,2023-09-15,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-33176
1318,2023-09-16,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-10802
1319,2023-09-16,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-11676
1320,2023-09-16,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6258
1321,2023-09-17,2023,9,6,Gasto,660000,Gastos financieros,0,0,-13707
1322,2023-09-17,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-30996
1323,2023-09-17,2023,9,6,Gasto,660000,Gastos financieros,0,0,-8888
1324,2023-09-18,2023,9,6,Gasto,660000,Gastos financieros,0,0,-14628
1325,2023-09-18,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-18862
1326,2023-09-18,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-19895
1327,2023-09-18,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-36309
1328,2023-09-18,2023,9,6,Gasto,660000,Gastos financieros,0,0,-1425
1329,2023-09-18,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-27732
1330,2023-09-19,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-32103
1331,2023-09-19,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-18977
1332,2023-09-19,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-9684
1333,2023-09-19,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-4131
1334,2023-09-19,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-15478
1335,2023-09-20,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-33024
1336,2023-09-20,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-23594
1337,2023-09-20,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-8268
1338,2023-09-21,2023,9,6,Gasto,660000,Gastos financieros,0,0,-3063
1339,2023-09-21,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-18479
1340,2023-09-21,2023,9,6,Gasto,660000,Gastos financieros,0,0,-16009
1341,2023-09-22,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-12864
1342,2023-09-22,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-6535
1343,2023-09-22,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-3594
1344,2023-09-22,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-8045
1345,2023-09-22,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-32533
1346,2023-09-23,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-17804
1347,2023-09-23,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-22141
1348,2023-09-23,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-25636
1349,2023-09-23,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-8452
1350,2023-09-24,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-15135
1351,2023-09-24,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-8242
1352,2023-09-24,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-25928
1353,2023-09-24,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-11665
1354,2023-09-25,2023,9,6,Gasto,660000,Gastos financieros,0,0,-11266
1355,2023-09-25,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-32054
1356,2023-09-25,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6422
1357,2023-09-25,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-27968
1358,2023-09-25,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6930
1359,2023-09-25,2023,9,6,Gasto,660000,Gastos financieros,0,0,-6210
1360,2023-09-26,2023,9,6,Gasto,660000,Gastos financieros,0,0,-24014
1361,2023-09-26,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-6350
1362,2023-09-26,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-21977
1363,2023-09-27,2023,9,6,Gasto,660000,Gastos financieros,0,0,-10557
1364,2023-09-27,2023,9,6,Gasto,660000,Gastos financieros,0,0,-15681
1365,2023-09-27,2023,9,6,Gasto,660000,Gastos financieros,0,0,-19210
1366,2023-09-27,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-19200
1367,2023-09-28,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-24302
1368,2023-09-28,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-19116
1369,2023-09-28,2023,9,6,Gasto,660000,Gastos financieros,0,0,-11400
1370,2023-09-29,2023,9,6,Gasto,630000,Impuesto sobre beneficios,0,0,-15862
1371,2023-09-29,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-29704
1372,2023-09-29,2023,9,6,Gasto,660000,Gastos financieros,0,0,-19089
1373,2023-09-29,2023,9,6,Gasto,665000,Pérdidas por morosidad,0,0,-10411
1374,2023-09-29,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-17014
1375,2023-09-29,2023,9,6,Gasto,681000,Amortización del inmovilizado material,0,0,-9865
1376,2023-09-30,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-31408
1377,2023-09-30,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-41832
1378,2023-09-30,2023,9,6,Gasto,678000,Gastos extraordinarios,0,0,-19606
1379,2023-10-01,2023,10,6,Gasto,660000,Gastos financieros,0,0,-5479
1380,2023-10-01,2023,10,6,Gasto,681000,Amortización del inmovilizado material,0,0,-25417
1381,2023-10-01,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-34119
1382,2023-10-02,2023,10,6,Gasto,660000,Gastos financieros,0,0,-8906
1383,2023-10-02,2023,10,6,Gasto,660000,Gastos financieros,0,0,-6987
1384,2023-10-02,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-13967
1385,2023-10-02,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-19885
1386,2023-10-02,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-38250
1387,2023-10-02,2023,10,6,Gasto,665000,Pérdidas por morosidad,0,0,-19130
1388,2023-10-02,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-8976
1389,2023-10-03,2023,10,6,Gasto,660000,Gastos financieros,0,0,-14268
1390,2023-10-03,2023,10,6,Gasto,660000,Gastos financieros,0,0,-7820
1391,2023-10-03,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-18173
1392,2023-10-03,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-24485
1393,2023-10-03,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-5008
1394,2023-10-03,2023,10,6,Gasto,660000,Gastos financieros,0,0,-23020
1395,2023-10-04,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-14928
1396,2023-10-04,2023,10,6,Gasto,665000,Pérdidas por morosidad,0,0,-19849
1397,2023-10-04,2023,10,6,Gasto,660000,Gastos financieros,0,0,-14299
1398,2023-10-04,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-24130
1399,2023-10-04,2023,10,6,Gasto,681000,Amortización del inmovilizado material,0,0,-9476
1400,2023-10-04,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-11412
1401,2023-10-05,2023,10,6,Gasto,665000,Pérdidas por morosidad,0,0,-17364
1402,2023-10-05,2023,10,6,Gasto,665000,Pérdidas por morosidad,0,0,-4230
1403,2023-10-05,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-11354
1404,2023-10-05,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-28230
1405,2023-10-05,2023,10,6,Gasto,660000,Gastos financieros,0,0,-13830
1406,2023-10-05,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-15809
1407,2023-10-05,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-40282
1408,2023-10-06,2023,10,6,Gasto,660000,Gastos financieros,0,0,-9238
1409,2023-10-06,2023,10,6,Gasto,660000,Gastos financieros,0,0,-1617
1410,2023-10-06,2023,10,6,Gasto,630000,Impuesto sobre beneficios,0,0,-23874
1411,2023-10-06,2023,10,6,Gasto,660000,Gastos financieros,0,0,-2113
1412,2023-10-06,2023,10,6,Gasto,665000,Pérdidas por morosidad,0,0,-27600
1413,2023-10-06,2023,10,6,Gasto,681000,Amortización del inmovilizado material,0,0,-30773
1414,2023-10-06,2023,10,6,Gasto,678000,Gastos extraordinarios,0,0,-17780
