Fecha,Ejercicio,Mes,CuentaContable,DescripcionCuenta,ClienteID,ProductoID,Importe
2023-08-16,2023,8,704000,Descuentos sobre ventas,14,3,-4550
2023-08-16,2023,8,705000,Prestaciones de servicios,30,2,21289
2023-08-16,2023,8,706000,Ingresos accesorios,48,12,6945
2023-08-16,2023,8,705000,Prestaciones de servicios,18,10,10985
2023-08-17,2023,8,706000,Ingresos accesorios,45,3,10221
2023-08-17,2023,8,702000,Ventas de subproductos,14,7,2909
2023-08-17,2023,8,704000,Descuentos sobre ventas,24,7,-2577
2023-08-17,2023,8,704000,Descuentos sobre ventas,47,12,-4975
2023-08-17,2023,8,705000,Prestaciones de servicios,11,2,6391
2023-08-18,2023,8,706000,Ingresos accesorios,24,7,23741
2023-08-18,2023,8,704000,Descuentos sobre ventas,16,12,-2366
2023-08-18,2023,8,702000,Ventas de subproductos,39,2,3499
2023-08-18,2023,8,701000,Ventas de productos terminados,38,12,1250
2023-08-18,2023,8,706000,Ingresos accesorios,16,7,17152
2023-08-19,2023,8,706000,Ingresos accesorios,8,5,16639
2023-08-19,2023,8,704000,Descuentos sobre ventas,30,8,-3483
2023-08-19,2023,8,706000,Ingresos accesorios,43,5,11234
2023-08-19,2023,8,704000,Descuentos sobre ventas,14,4,-2480
2023-08-19,2023,8,700000,Ventas de mercaderías,11,7,18078
2023-08-19,2023,8,704000,Descuentos sobre ventas,3,3,-1184
2023-08-19,2023,8,705000,Prestaciones de servicios,14,5,8857
2023-08-19,2023,8,702000,Ventas de subproductos,32,9,8919
2023-08-19,2023,8,702000,Ventas de subproductos,22,11,16702
2023-08-19,2023,8,700000,Ventas de mercaderías,35,8,20612
2023-08-19,2023,8,701000,Ventas de productos terminados,21,1,7504
2023-08-19,2023,8,705000,Prestaciones de servicios,11,5,24899
2023-08-19,2023,8,704000,Descuentos sobre ventas,4,1,-3269
2023-08-20,2023,8,700000,Ventas de mercaderías,15,6,17782
2023-08-20,2023,8,702000,Ventas de subproductos,38,11,19911
2023-08-20,2023,8,702000,Ventas de subproductos,39,7,18658
2023-08-20,2023,8,700000,Ventas de mercaderías,21,11,20978
2023-08-20,2023,8,704000,Descuentos sobre ventas,30,6,-1942
2023-08-21,2023,8,701000,Ventas de productos terminados,45,1,9779
2023-08-21,2023,8,700000,Ventas de mercaderías,28,3,14959
2023-08-21,2023,8,700000,Ventas de mercaderías,9,6,9902
2023-08-21,2023,8,704000,Descuentos sobre ventas,15,12,-3003
2023-08-21,2023,8,700000,Ventas de mercaderías,4,1,17128
2023-08-21,2023,8,701000,Ventas de productos terminados,11,3,24582
2023-08-21,2023,8,700000,Ventas de mercaderías,29,7,1898
2023-08-21,2023,8,700000,Ventas de mercaderías,29,7,15275
2023-08-21,2023,8,706000,Ingresos accesorios,25,9,16849
2023-08-21,2023,8,704000,Descuentos sobre ventas,2,7,-3423
2023-08-21,2023,8,704000,Descuentos sobre ventas,21,12,-2860
2023-08-21,2023,8,702000,Ventas de subproductos,11,4,11156
2023-08-21,2023,8,705000,Prestaciones de servicios,43,9,3951
2023-08-22,2023,8,700000,Ventas de mercaderías,4,11,2350
2023-08-22,2023,8,702000,Ventas de subproductos,2,7,5576
2023-08-22,2023,8,702000,Ventas de subproductos,8,4,10066
2023-08-22,2023,8,704000,Descuentos sobre ventas,46,3,-3592
2023-08-22,2023,8,702000,Ventas de subproductos,16,10,18473
2023-08-22,2023,8,704000,Descuentos sobre ventas,19,8,-2556
2023-08-22,2023,8,705000,Prestaciones de servicios,2,2,16968
2023-08-22,2023,8,702000,Ventas de subproductos,23,7,16226
2023-08-22,2023,8,706000,Ingresos accesorios,34,3,4725
2023-08-23,2023,8,706000,Ingresos accesorios,20,4,4602
2023-08-23,2023,8,700000,Ventas de mercaderías,50,3,23079
2023-08-23,2023,8,704000,Descuentos sobre ventas,3,2,-1486
2023-08-23,2023,8,705000,Prestaciones de servicios,50,12,21782
2023-08-23,2023,8,702000,Ventas de subproductos,21,8,22829
2023-08-23,2023,8,706000,Ingresos accesorios,44,4,12005
2023-08-23,2023,8,705000,Prestaciones de servicios,35,7,16637
2023-08-23,2023,8,704000,Descuentos sobre ventas,27,6,-3376
2023-08-23,2023,8,704000,Descuentos sobre ventas,8,7,-3320
2023-08-23,2023,8,705000,Prestaciones de servicios,37,3,6146
2023-08-23,2023,8,701000,Ventas de productos terminados,40,1,17100
2023-08-23,2023,8,704000,Descuentos sobre ventas,47,3,-1105
2023-08-24,2023,8,701000,Ventas de productos terminados,4,11,5250
2023-08-24,2023,8,705000,Prestaciones de servicios,5,11,13936
2023-08-24,2023,8,705000,Prestaciones de servicios,36,12,3521
2023-08-24,2023,8,706000,Ingresos accesorios,11,4,16969
2023-08-24,2023,8,702000,Ventas de subproductos,11,7,4328
2023-08-24,2023,8,701000,Ventas de productos terminados,38,10,8544
2023-08-24,2023,8,704000,Descuentos sobre ventas,46,6,-2339
2023-08-24,2023,8,705000,Prestaciones de servicios,7,9,23440
2023-08-24,2023,8,705000,Prestaciones de servicios,13,5,5221
2023-08-24,2023,8,700000,Ventas de mercaderías,50,2,11198
2023-08-24,2023,8,702000,Ventas de subproductos,30,2,8960
2023-08-24,2023,8,705000,Prestaciones de servicios,17,8,4516
2023-08-25,2023,8,704000,Descuentos sobre ventas,11,10,-1633
2023-08-25,2023,8,700000,Ventas de mercaderías,29,1,19180
2023-08-25,2023,8,704000,Descuentos sobre ventas,34,4,-2698
2023-08-25,2023,8,701000,Ventas de productos terminados,36,12,13649
2023-08-25,2023,8,706000,Ingresos accesorios,16,8,3578
2023-08-25,2023,8,702000,Ventas de subproductos,22,5,6561
2023-08-25,2023,8,701000,Ventas de productos terminados,5,2,4606
2023-08-25,2023,8,706000,Ingresos accesorios,10,12,5863
2023-08-26,2023,8,704000,Descuentos sobre ventas,12,12,-3637
2023-08-26,2023,8,705000,Prestaciones de servicios,40,10,20133
2023-08-26,2023,8,705000,Prestaciones de servicios,16,4,16006
2023-08-26,2023,8,701000,Ventas de productos terminados,6,3,13562
2023-08-26,2023,8,705000,Prestaciones de servicios,32,6,16279
2023-08-26,2023,8,705000,Prestaciones de servicios,19,4,12714
2023-08-27,2023,8,704000,Descuentos sobre ventas,4,7,-1174
2023-08-27,2023,8,705000,Prestaciones de servicios,10,9,9519
2023-08-27,2023,8,701000,Ventas de productos terminados,35,9,5924
2023-08-27,2023,8,706000,Ingresos accesorios,42,3,3535
2023-08-27,2023,8,704000,Descuentos sobre ventas,12,8,-1313
2023-08-27,2023,8,706000,Ingresos accesorios,18,1,6854
2023-08-27,2023,8,701000,Ventas de productos terminados,35,2,3539
2023-08-27,2023,8,700000,Ventas de mercaderías,35,12,13806
2023-08-28,2023,8,701000,Ventas de productos terminados,34,5,12281
2023-08-28,2023,8,705000,Prestaciones de servicios,37,6,18745
2023-08-28,2023,8,705000,Prestaciones de servicios,28,1,5959
2023-08-28,2023,8,700000,Ventas de mercaderías,14,2,20216
2023-08-28,2023,8,700000,Ventas de mercaderías,40,10,10650
2023-08-28,2023,8,706000,Ingresos accesorios,33,7,19466
2023-08-28,2023,8,700000,Ventas de mercaderías,28,9,8720
2023-08-28,2023,8,700000,Ventas de mercaderías,40,7,24831
2023-08-28,2023,8,702000,Ventas de subproductos,21,7,20385
2023-08-28,2023,8,700000,Ventas de mercaderías,44,9,11605
2023-08-29,2023,8,702000,Ventas de subproductos,18,3,20062
2023-08-29,2023,8,701000,Ventas de productos terminados,16,2,2840
2023-08-29,2023,8,705000,Prestaciones de servicios,27,12,11662
2023-08-29,2023,8,706000,Ingresos accesorios,14,1,6354
2023-08-29,2023,8,700000,Ventas de mercaderías,26,9,14976
2023-08-29,2023,8,700000,Ventas de mercaderías,13,5,14911
2023-08-29,2023,8,702000,Ventas de subproductos,23,5,4256
2023-08-30,2023,8,700000,Ventas de mercaderías,11,1,19353
2023-08-30,2023,8,706000,Ingresos accesorios,41,5,8172
2023-08-30,2023,8,701000,Ventas de productos terminados,19,8,14523
2023-08-30,2023,8,705000,Prestaciones de servicios,34,9,7311
2023-08-30,2023,8,706000,Ingresos accesorios,47,12,9957
2023-08-30,2023,8,702000,Ventas de subproductos,31,12,19143
2023-08-30,2023,8,705000,Prestaciones de servicios,41,10,20183
2023-08-31,2023,8,706000,Ingresos accesorios,1,6,14870
2023-08-31,2023,8,706000,Ingresos accesorios,33,12,20244
2023-08-31,2023,8,706000,Ingresos accesorios,34,1,3324
2023-08-31,2023,8,705000,Prestaciones de servicios,5,8,7686
2023-08-31,2023,8,701000,Ventas de productos terminados,50,1,15178
2023-08-31,2023,8,704000,Descuentos sobre ventas,2,10,-4326
2023-08-31,2023,8,701000,Ventas de productos terminados,23,1,15285
2023-08-31,2023,8,700000,Ventas de mercaderías,38,9,2228
2023-08-31,2023,8,702000,Ventas de subproductos,8,2,9110
2023-08-31,2023,8,704000,Descuentos sobre ventas,31,4,-271
2023-08-31,2023,8,701000,Ventas de productos terminados,39,11,19543
2023-08-31,2023,8,701000,Ventas de productos terminados,21,1,7081
2023-08-31,2023,8,700000,Ventas de mercaderías,49,12,17211
2023-09-01,2023,9,704000,Descuentos sobre ventas,6,12,-4230
2023-09-01,2023,9,704000,Descuentos sobre ventas,14,9,-1972
2023-09-01,2023,9,700000,Ventas de mercaderías,21,11,10456
2023-09-01,2023,9,702000,Ventas de subproductos,5,4,14958
2023-09-01,2023,9,704000,Descuentos sobre ventas,36,5,-3523
2023-09-01,2023,9,701000,Ventas de productos terminados,48,3,16236
2023-09-01,2023,9,706000,Ingresos accesorios,43,7,10068
2023-09-01,2023,9,705000,Prestaciones de servicios,18,2,15579
2023-09-01,2023,9,706000,Ingresos accesorios,29,7,15110
2023-09-01,2023,9,702000,Ventas de subproductos,40,8,19372
2023-09-02,2023,9,704000,Descuentos sobre ventas,10,6,-3480
2023-09-02,2023,9,701000,Ventas de productos terminados,20,11,8123
2023-09-02,2023,9,700000,Ventas de mercaderías,22,4,9571
2023-09-02,2023,9,701000,Ventas de productos terminados,9,3,20820
2023-09-02,2023,9,702000,Ventas de subproductos,15,10,19029
2023-09-02,2023,9,705000,Prestaciones de servicios,30,5,4979
2023-09-02,2023,9,706000,Ingresos accesorios,1,1,6315
2023-09-02,2023,9,704000,Descuentos sobre ventas,17,8,-2422
2023-09-02,2023,9,701000,Ventas de productos terminados,39,2,22701
2023-09-02,2023,9,700000,Ventas de mercaderías,24,1,13614
2023-09-03,2023,9,702000,Ventas de subproductos,28,10,2044
2023-09-03,2023,9,706000,Ingresos accesorios,16,5,4737
2023-09-03,2023,9,706000,Ingresos accesorios,46,6,4864
2023-09-03,2023,9,702000,Ventas de subproductos,39,6,10909
2023-09-03,2023,9,706000,Ingresos accesorios,2,4,1407
2023-09-03,2023,9,705000,Prestaciones de servicios,14,10,15734
2023-09-03,2023,9,702000,Ventas de subproductos,11,3,18905
2023-09-03,2023,9,706000,Ingresos accesorios,48,2,13079
2023-09-03,2023,9,704000,Descuentos sobre ventas,6,8,-3482
2023-09-04,2023,9,704000,Descuentos sobre ventas,37,4,-2404
2023-09-04,2023,9,705000,Prestaciones de servicios,45,3,22566
2023-09-04,2023,9,701000,Ventas de productos terminados,38,6,6933
2023-09-04,2023,9,706000,Ingresos accesorios,12,4,9011
2023-09-04,2023,9,702000,Ventas de subproductos,8,9,1771
2023-09-04,2023,9,705000,Prestaciones de servicios,8,4,8341
2023-09-04,2023,9,706000,Ingresos accesorios,32,9,5690
2023-09-04,2023,9,702000,Ventas de subproductos,33,1,22222
2023-09-04,2023,9,704000,Descuentos sobre ventas,35,3,-1046
2023-09-04,2023,9,701000,Ventas de productos terminados,25,3,24134
2023-09-04,2023,9,702000,Ventas de subproductos,22,3,14744
2023-09-05,2023,9,704000,Descuentos sobre ventas,8,3,-1181
2023-09-05,2023,9,705000,Prestaciones de servicios,10,4,7838
2023-09-05,2023,9,704000,Descuentos sobre ventas,13,9,-3587
2023-09-05,2023,9,700000,Ventas de mercaderías,11,12,16431
2023-09-05,2023,9,701000,Ventas de productos terminados,38,7,10047
2023-09-05,2023,9,704000,Descuentos sobre ventas,47,5,-1325
2023-09-05,2023,9,702000,Ventas de subproductos,32,2,9871
2023-09-05,2023,9,704000,Descuentos sobre ventas,7,7,-4163
2023-09-05,2023,9,706000,Ingresos accesorios,9,4,23058
2023-09-05,2023,9,706000,Ingresos accesorios,26,10,9660
2023-09-05,2023,9,702000,Ventas de subproductos,46,10,9831
2023-09-05,2023,9,701000,Ventas de productos terminados,27,10,2437
2023-09-05,2023,9,705000,Prestaciones de servicios,28,8,16783
2023-09-06,2023,9,702000,Ventas de subproductos,11,10,11717
2023-09-06,2023,9,704000,Descuentos sobre ventas,18,9,-1268
2023-09-06,2023,9,705000,Prestaciones de servicios,24,6,3946
2023-09-06,2023,9,700000,Ventas de mercaderías,46,10,24532
2023-09-06,2023,9,702000,Ventas de subproductos,18,7,10652
2023-09-07,2023,9,700000,Ventas de mercaderías,24,3,22672
2023-09-07,2023,9,700000,Ventas de mercaderías,2,1,21612
2023-09-07,2023,9,706000,Ingresos accesorios,7,1,16218
2023-09-07,2023,9,705000,Prestaciones de servicios,10,12,3379
2023-09-07,2023,9,700000,Ventas de mercaderías,28,8,4164
2023-09-07,2023,9,702000,Ventas de subproductos,33,3,22982
2023-09-07,2023,9,702000,Ventas de subproductos,12,8,22916
2023-09-07,2023,9,705000,Prestaciones de servicios,17,8,23275
2023-09-07,2023,9,700000,Ventas de mercaderías,47,7,9637
2023-09-07,2023,9,705000,Prestaciones de servicios,22,6,11280
2023-09-07,2023,9,704000,Descuentos sobre ventas,25,2,-3554
2023-09-07,2023,9,704000,Descuentos sobre ventas,21,9,-2649
2023-09-07,2023,9,701000,Ventas de productos terminados,29,2,24050
2023-09-07,2023,9,702000,Ventas de subproductos,2,6,2416
2023-09-08,2023,9,705000,Prestaciones de servicios,28,10,19007
2023-09-08,2023,9,700000,Ventas de mercaderías,5,9,6134
2023-09-08,2023,9,706000,Ingresos accesorios,42,12,14551
2023-09-08,2023,9,704000,Descuentos sobre ventas,16,11,-3051
2023-09-08,2023,9,701000,Ventas de productos terminados,43,7,17417
2023-09-08,2023,9,706000,Ingresos accesorios,35,12,4562
2023-09-08,2023,9,705000,Prestaciones de servicios,6,6,15129
2023-09-08,2023,9,701000,Ventas de productos terminados,37,12,4098
2023-09-08,2023,9,704000,Descuentos sobre ventas,16,1,-1361
2023-09-08,2023,9,701000,Ventas de productos terminados,5,10,20962
2023-09-08,2023,9,701000,Ventas de productos terminados,28,8,18945
2023-09-08,2023,9,706000,Ingresos accesorios,2,4,12329
2023-09-09,2023,9,701000,Ventas de productos terminados,35,9,10195
2023-09-09,2023,9,700000,Ventas de mercaderías,34,9,24530
2023-09-09,2023,9,704000,Descuentos sobre ventas,18,12,-1863
2023-09-09,2023,9,706000,Ingresos accesorios,45,5,1617
2023-09-09,2023,9,706000,Ingresos accesorios,10,4,2522
2023-09-09,2023,9,702000,Ventas de subproductos,34,5,23575
2023-09-10,2023,9,706000,Ingresos accesorios,29,6,4572
2023-09-10,2023,9,700000,Ventas de mercaderías,34,6,9084
2023-09-10,2023,9,702000,Ventas de subproductos,19,10,8233
2023-09-10,2023,9,701000,Ventas de productos terminados,23,7,4478
2023-09-10,2023,9,701000,Ventas de productos terminados,26,11,16011
2023-09-10,2023,9,706000,Ingresos accesorios,41,9,9957
2023-09-10,2023,9,702000,Ventas de subproductos,23,2,13585
2023-09-10,2023,9,702000,Ventas de subproductos,12,8,7652
2023-09-10,2023,9,701000,Ventas de productos terminados,21,10,7577
2023-09-11,2023,9,702000,Ventas de subproductos,48,6,12577
2023-09-11,2023,9,705000,Prestaciones de servicios,12,7,17453
2023-09-11,2023,9,702000,Ventas de subproductos,38,2,2704
2023-09-11,2023,9,705000,Prestaciones de servicios,38,1,8163
2023-09-11,2023,9,701000,Ventas de productos terminados,24,5,9350
2023-09-11,2023,9,701000,Ventas de productos terminados,9,6,17814
2023-09-11,2023,9,704000,Descuentos sobre ventas,45,6,-4306
2023-09-12,2023,9,701000,Ventas de productos terminados,35,4,23930
2023-09-12,2023,9,702000,Ventas de subproductos,47,3,22878
2023-09-12,2023,9,702000,Ventas de subproductos,40,12,12476
2023-09-12,2023,9,700000,Ventas de mercaderías,35,4,8198
2023-09-12,2023,9,706000,Ingresos accesorios,47,6,2190
2023-09-12,2023,9,706000,Ingresos accesorios,18,3,17718
2023-09-12,2023,9,701000,Ventas de productos terminados,42,11,1793
2023-09-12,2023,9,702000,Ventas de subproductos,16,1,4276
2023-09-12,2023,9,701000,Ventas de productos terminados,21,7,15876
2023-09-13,2023,9,705000,Prestaciones de servicios,19,10,4136
2023-09-13,2023,9,705000,Prestaciones de servicios,23,5,7240
2023-09-13,2023,9,705000,Prestaciones de servicios,34,4,1511
2023-09-13,2023,9,700000,Ventas de mercaderías,25,12,10343
2023-09-13,2023,9,702000,Ventas de subproductos,37,8,6284
2023-09-13,2023,9,701000,Ventas de productos terminados,18,11,4707
2023-09-13,2023,9,700000,Ventas de mercaderías,15,12,13284
2023-09-14,2023,9,700000,Ventas de mercaderías,39,8,9198
2023-09-14,2023,9,701000,Ventas de productos terminados,30,11,16528
2023-09-14,2023,9,705000,Prestaciones de servicios,48,2,16619
2023-09-14,2023,9,705000,Prestaciones de servicios,32,7,5912
2023-09-14,2023,9,702000,Ventas de subproductos,1,9,13380
2023-09-14,2023,9,701000,Ventas de productos terminados,11,9,9585
2023-09-14,2023,9,706000,Ingresos accesorios,38,12,20515
2023-09-14,2023,9,701000,Ventas de productos terminados,42,5,8191
2023-09-15,2023,9,705000,Prestaciones de servicios,10,7,13967
2023-09-15,2023,9,705000,Prestaciones de servicios,42,10,7845
2023-09-15,2023,9,700000,Ventas de mercaderías,44,7,17021
2023-09-15,2023,9,704000,Descuentos sobre ventas,24,8,-3940
2023-09-15,2023,9,702000,Ventas de subproductos,7,5,24593
2023-09-15,2023,9,702000,Ventas de subproductos,29,5,11048
2023-09-16,2023,9,705000,Prestaciones de servicios,24,1,13954
2023-09-16,2023,9,700000,Ventas de mercaderías,24,2,5389
2023-09-16,2023,9,701000,Ventas de productos terminados,2,12,8607
2023-09-16,2023,9,706000,Ingresos accesorios,40,5,10313
2023-09-16,2023,9,704000,Descuentos sobre ventas,35,1,-4941
2023-09-16,2023,9,706000,Ingresos accesorios,40,1,20870
2023-09-16,2023,9,701000,Ventas de productos terminados,33,5,18968
2023-09-16,2023,9,706000,Ingresos accesorios,50,4,2929
2023-09-16,2023,9,704000,Descuentos sobre ventas,25,8,-2417
2023-09-16,2023,9,702000,Ventas de subproductos,22,11,7198
2023-09-17,2023,9,704000,Descuentos sobre ventas,46,1,-2518
2023-09-17,2023,9,705000,Prestaciones de servicios,8,4,2055
2023-09-17,2023,9,702000,Ventas de subproductos,28,10,10317
2023-09-17,2023,9,702000,Ventas de subproductos,11,10,1958
2023-09-17,2023,9,705000,Prestaciones de servicios,20,4,7774
2023-09-17,2023,9,702000,Ventas de subproductos,40,8,7519
2023-09-17,2023,9,701000,Ventas de productos terminados,23,4,9301
2023-09-18,2023,9,706000,Ingresos accesorios,26,2,14328
2023-09-18,2023,9,705000,Prestaciones de servicios,15,8,11924
2023-09-18,2023,9,700000,Ventas de mercaderías,46,5,11947
2023-09-18,2023,9,701000,Ventas de productos terminados,27,12,20534
2023-09-18,2023,9,700000,Ventas de mercaderías,37,1,6823
2023-09-18,2023,9,706000,Ingresos accesorios,37,3,4894
2023-09-18,2023,9,706000,Ingresos accesorios,1,1,16414
2023-09-18,2023,9,706000,Ingresos accesorios,32,6,22366
2023-09-19,2023,9,705000,Prestaciones de servicios,25,11,9168
2023-09-19,2023,9,702000,Ventas de subproductos,46,5,20934
2023-09-19,2023,9,704000,Descuentos sobre ventas,37,4,-949
2023-09-19,2023,9,705000,Prestaciones de servicios,6,10,7529
2023-09-19,2023,9,706000,Ingresos accesorios,4,5,7987
2023-09-19,2023,9,704000,Descuentos sobre ventas,48,6,-1362
2023-09-19,2023,9,701000,Ventas de productos terminados,28,2,8161
2023-09-20,2023,9,705000,Prestaciones de servicios,37,3,23179
2023-09-20,2023,9,701000,Ventas de productos terminados,47,1,15755
2023-09-20,2023,9,705000,Prestaciones de servicios,47,7,1776
2023-09-20,2023,9,704000,Descuentos sobre ventas,41,6,-1269
2023-09-20,2023,9,706000,Ingresos accesorios,28,5,21613
2023-09-20,2023,9,700000,Ventas de mercaderías,43,7,15957
2023-09-20,2023,9,704000,Descuentos sobre ventas,29,10,-934
2023-09-20,2023,9,702000,Ventas de subproductos,17,3,24690
2023-09-20,2023,9,706000,Ingresos accesorios,35,7,16232
2023-09-21,2023,9,706000,Ingresos accesorios,48,3,1263
2023-09-21,2023,9,701000,Ventas de productos terminados,19,10,9475
2023-09-21,2023,9,702000,Ventas de subproductos,20,8,21303
2023-09-21,2023,9,701000,Ventas de productos terminados,8,1,22454
2023-09-21,2023,9,704000,Descuentos sobre ventas,50,3,-2359
2023-09-21,2023,9,704000,Descuentos sobre ventas,22,5,-3449
2023-09-21,2023,9,706000,Ingresos accesorios,38,9,14240
2023-09-21,2023,9,705000,Prestaciones de servicios,50,1,11366
2023-09-21,2023,9,705000,Prestaciones de servicios,46,1,22790
2023-09-21,2023,9,706000,Ingresos accesorios,18,1,5430
2023-09-21,2023,9,702000,Ventas de subproductos,10,12,17006
2023-09-21,2023,9,701000,Ventas de productos terminados,39,12,3019
2023-09-22,2023,9,705000,Prestaciones de servicios,14,2,14010
2023-09-22,2023,9,702000,Ventas de subproductos,10,4,3044
2023-09-22,2023,9,702000,Ventas de subproductos,3,5,18073
2023-09-22,2023,9,700000,Ventas de mercaderías,40,8,18368
2023-09-22,2023,9,706000,Ingresos accesorios,36,11,10558
2023-09-22,2023,9,700000,Ventas de mercaderías,40,5,23069
2023-09-22,2023,9,705000,Prestaciones de servicios,44,3,17863
2023-09-22,2023,9,701000,Ventas de productos terminados,18,6,9840
2023-09-22,2023,9,705000,Prestaciones de servicios,1,11,20954
2023-09-22,2023,9,704000,Descuentos sobre ventas,18,12,-1934
2023-09-23,2023,9,704000,Descuentos sobre ventas,49,11,-4127
2023-09-23,2023,9,704000,Descuentos sobre ventas,50,1,-2997
2023-09-23,2023,9,702000,Ventas de subproductos,5,7,7181
2023-09-23,2023,9,700000,Ventas de mercaderías,26,4,17166
2023-09-23,2023,9,705000,Prestaciones de servicios,22,7,14561
2023-09-23,2023,9,702000,Ventas de subproductos,36,9,18094
2023-09-23,2023,9,705000,Prestaciones de servicios,35,8,24241
2023-09-23,2023,9,702000,Ventas de subproductos,15,9,2791
2023-09-23,2023,9,700000,Ventas de mercaderías,6,7,4421
2023-09-23,2023,9,706000,Ingresos accesorios,8,6,15573
2023-09-23,2023,9,700000,Ventas de mercaderías,11,9,16841
2023-09-23,2023,9,705000,Prestaciones de servicios,33,12,1960
2023-09-23,2023,9,705000,Prestaciones de servicios,35,7,18487
2023-09-23,2023,9,700000,Ventas de mercaderías,28,3,11457
2023-09-24,2023,9,704000,Descuentos sobre ventas,49,9,-3189
2023-09-24,2023,9,704000,Descuentos sobre ventas,6,8,-1426
2023-09-24,2023,9,706000,Ingresos accesorios,13,2,1409
2023-09-24,2023,9,706000,Ingresos accesorios,42,2,6089
2023-09-24,2023,9,704000,Descuentos sobre ventas,36,11,-1637
2023-09-24,2023,9,704000,Descuentos sobre ventas,42,11,-4427
2023-09-24,2023,9,706000,Ingresos accesorios,44,3,11307
2023-09-24,2023,9,701000,Ventas de productos terminados,37,1,1466
2023-09-25,2023,9,704000,Descuentos sobre ventas,38,11,-651
2023-09-25,2023,9,706000,Ingresos accesorios,39,9,9068
2023-09-25,2023,9,701000,Ventas de productos terminados,29,8,18266
2023-09-25,2023,9,701000,Ventas de productos terminados,40,8,21804
2023-09-25,2023,9,702000,Ventas de subproductos,21,1,1326
2023-09-25,2023,9,706000,Ingresos accesorios,30,5,17619
2023-09-26,2023,9,702000,Ventas de subproductos,7,6,8182
2023-09-26,2023,9,706000,Ingresos accesorios,45,12,4094
2023-09-26,2023,9,700000,Ventas de mercaderías,24,9,11869
2023-09-26,2023,9,704000,Descuentos sobre ventas,45,9,-2541
2023-09-26,2023,9,704000,Descuentos sobre ventas,19,8,-2702
2023-09-27,2023,9,705000,Prestaciones de servicios,50,1,21720
2023-09-27,2023,9,705000,Prestaciones de servicios,4,11,9993
2023-09-27,2023,9,704000,Descuentos sobre ventas,20,5,-4824
2023-09-27,2023,9,706000,Ingresos accesorios,16,2,4058
2023-09-27,2023,9,705000,Prestaciones de servicios,25,12,24554
2023-09-27,2023,9,700000,Ventas de mercaderías,34,1,24351
2023-09-28,2023,9,700000,Ventas de mercaderías,49,11,1427
2023-09-28,2023,9,706000,Ingresos accesorios,35,4,5876
2023-09-28,2023,9,700000,Ventas de mercaderías,3,2,8285
2023-09-28,2023,9,704000,Descuentos sobre ventas,48,8,-4510
2023-09-28,2023,9,701000,Ventas de productos terminados,28,1,20623
2023-09-28,2023,9,704000,Descuentos sobre ventas,25,3,-1881
2023-09-28,2023,9,702000,Ventas de subproductos,45,7,18735
2023-09-28,2023,9,702000,Ventas de subproductos,19,2,23869
2023-09-28,2023,9,705000,Prestaciones de servicios,3,12,15147
2023-09-29,2023,9,701000,Ventas de productos terminados,41,2,5124
2023-09-29,2023,9,706000,Ingresos accesorios,14,12,16342
2023-09-29,2023,9,702000,Ventas de subproductos,14,12,12573
2023-09-29,2023,9,704000,Descuentos sobre ventas,19,9,-1374
2023-09-29,2023,9,701000,Ventas de productos terminados,6,7,8984
2023-09-30,2023,9,700000,Ventas de mercaderías,46,9,8327
2023-09-30,2023,9,702000,Ventas de subproductos,38,11,15289
2023-09-30,2023,9,700000,Ventas de mercaderías,26,8,13039
2023-09-30,2023,9,702000,Ventas de subproductos,7,8,14036
2023-09-30,2023,9,705000,Prestaciones de servicios,41,5,23271
2023-09-30,2023,9,702000,Ventas de subproductos,21,7,17125
2023-10-01,2023,10,704000,Descuentos sobre ventas,34,4,-1903
2023-10-01,2023,10,705000,Prestaciones de servicios,27,12,2012
2023-10-01,2023,10,704000,Descuentos sobre ventas,5,7,-4595
2023-10-01,2023,10,704000,Descuentos sobre ventas,15,11,-1333
2023-10-01,2023,10,700000,Ventas de mercaderías,32,6,11559
2023-10-01,2023,10,702000,Ventas de subproductos,6,11,18826
2023-10-01,2023,10,702000,Ventas de subproductos,15,8,17935
2023-10-01,2023,10,702000,Ventas de subproductos,13,10,20040
2023-10-01,2023,10,705000,Prestaciones de servicios,38,9,11113
2023-10-01,2023,10,705000,Prestaciones de servicios,8,3,18144
2023-10-01,2023,10,701000,Ventas de productos terminados,20,8,11504
2023-10-01,2023,10,700000,Ventas de mercaderías,42,6,4738
2023-10-01,2023,10,705000,Prestaciones de servicios,41,2,4014
2023-10-02,2023,10,702000,Ventas de subproductos,30,1,16358
2023-10-02,2023,10,705000,Prestaciones de servicios,23,6,20335
2023-10-02,2023,10,705000,Prestaciones de servicios,10,6,12243
2023-10-02,2023,10,701000,Ventas de productos terminados,48,2,4972
2023-10-02,2023,10,705000,Prestaciones de servicios,32,1,12349
2023-10-02,2023,10,702000,Ventas de subproductos,21,4,18120
2023-10-02,2023,10,706000,Ingresos accesorios,10,11,14666
2023-10-02,2023,10,706000,Ingresos accesorios,45,7,13992
2023-10-03,2023,10,702000,Ventas de subproductos,1,4,17514
2023-10-03,2023,10,702000,Ventas de subproductos,5,5,10424
2023-10-03,2023,10,704000,Descuentos sobre ventas,30,12,-2401
2023-10-03,2023,10,702000,Ventas de subproductos,9,4,2535
2023-10-03,2023,10,700000,Ventas de mercaderías,35,3,16162
2023-10-03,2023,10,704000,Descuentos sobre ventas,16,10,-1441
